solver,threads,clock_time,wall_clock_time,matrix_info,trial
hypre,76,0.08603,"0.0860468
",/u/1/chenyang/matrix_resource/solver-mat-0906/golf-ball-doformable-wall/75_4_A.bin,1
hypre,81,0.087058,"0.152118
",/u/1/chenyang/matrix_resource/solver-mat-0906/golf-ball-doformable-wall/75_4_A.bin,1
hypre,86,0.084248,"0.0841964
",/u/1/chenyang/matrix_resource/solver-mat-0906/golf-ball-doformable-wall/75_4_A.bin,1
hypre,91,0.084427,"0.0844126
",/u/1/chenyang/matrix_resource/solver-mat-0906/golf-ball-doformable-wall/75_4_A.bin,1
hypre,96,0.085997,"0.0999457
",/u/1/chenyang/matrix_resource/solver-mat-0906/golf-ball-doformable-wall/75_4_A.bin,1
hypre,1,0.085567,"0.0855274
",/u/1/chenyang/matrix_resource/solver-mat-0906/golf-ball-doformable-wall/75_4_A.bin,2
hypre,6,0.086247,"0.113651
",/u/1/chenyang/matrix_resource/solver-mat-0906/golf-ball-doformable-wall/75_4_A.bin,2
hypre,11,0.085074,"0.10566
",/u/1/chenyang/matrix_resource/solver-mat-0906/golf-ball-doformable-wall/75_4_A.bin,2
hypre,16,0.084901,"0.0849023
",/u/1/chenyang/matrix_resource/solver-mat-0906/golf-ball-doformable-wall/75_4_A.bin,2
hypre,21,0.084672,"0.126861
",/u/1/chenyang/matrix_resource/solver-mat-0906/golf-ball-doformable-wall/75_4_A.bin,2
hypre,26,0.084972,"0.166791
",/u/1/chenyang/matrix_resource/solver-mat-0906/golf-ball-doformable-wall/75_4_A.bin,2
hypre,31,0.085476,"0.0855211
",/u/1/chenyang/matrix_resource/solver-mat-0906/golf-ball-doformable-wall/75_4_A.bin,2
hypre,36,0.084594,"0.117663
",/u/1/chenyang/matrix_resource/solver-mat-0906/golf-ball-doformable-wall/75_4_A.bin,2
hypre,41,0.085446,"0.115618
",/u/1/chenyang/matrix_resource/solver-mat-0906/golf-ball-doformable-wall/75_4_A.bin,2
hypre,46,0.08439,"0.094425
",/u/1/chenyang/matrix_resource/solver-mat-0906/golf-ball-doformable-wall/75_4_A.bin,2
hypre,51,0.085234,"0.143757
",/u/1/chenyang/matrix_resource/solver-mat-0906/golf-ball-doformable-wall/75_4_A.bin,2
hypre,56,0.085074,"0.0945735
",/u/1/chenyang/matrix_resource/solver-mat-0906/golf-ball-doformable-wall/75_4_A.bin,2
hypre,61,0.084737,"0.0847972
",/u/1/chenyang/matrix_resource/solver-mat-0906/golf-ball-doformable-wall/75_4_A.bin,2
hypre,66,0.084647,"0.0846006
",/u/1/chenyang/matrix_resource/solver-mat-0906/golf-ball-doformable-wall/75_4_A.bin,2
hypre,71,0.08435,"0.0979241
",/u/1/chenyang/matrix_resource/solver-mat-0906/golf-ball-doformable-wall/75_4_A.bin,2
hypre,76,0.084807,"0.0848439
",/u/1/chenyang/matrix_resource/solver-mat-0906/golf-ball-doformable-wall/75_4_A.bin,2
hypre,81,0.083386,"0.0833373
",/u/1/chenyang/matrix_resource/solver-mat-0906/golf-ball-doformable-wall/75_4_A.bin,2
hypre,86,0.084221,"0.0918576
",/u/1/chenyang/matrix_resource/solver-mat-0906/golf-ball-doformable-wall/75_4_A.bin,2
hypre,91,0.08507,"0.103445
",/u/1/chenyang/matrix_resource/solver-mat-0906/golf-ball-doformable-wall/75_4_A.bin,2
hypre,96,0.08414,"0.0841716
",/u/1/chenyang/matrix_resource/solver-mat-0906/golf-ball-doformable-wall/75_4_A.bin,2
hypre,1,0.084239,"0.112275
",/u/1/chenyang/matrix_resource/solver-mat-0906/golf-ball-doformable-wall/75_4_A.bin,3
hypre,6,0.084747,"0.0846873
",/u/1/chenyang/matrix_resource/solver-mat-0906/golf-ball-doformable-wall/75_4_A.bin,3
hypre,11,0.084511,"0.130871
",/u/1/chenyang/matrix_resource/solver-mat-0906/golf-ball-doformable-wall/75_4_A.bin,3
hypre,16,0.085332,"0.0973023
",/u/1/chenyang/matrix_resource/solver-mat-0906/golf-ball-doformable-wall/75_4_A.bin,3
hypre,21,0.085783,"0.1018
",/u/1/chenyang/matrix_resource/solver-mat-0906/golf-ball-doformable-wall/75_4_A.bin,3
hypre,26,0.085543,"0.0855604
",/u/1/chenyang/matrix_resource/solver-mat-0906/golf-ball-doformable-wall/75_4_A.bin,3
hypre,31,0.084885,"0.0849494
",/u/1/chenyang/matrix_resource/solver-mat-0906/golf-ball-doformable-wall/75_4_A.bin,3
hypre,36,0.084436,"0.0883365
",/u/1/chenyang/matrix_resource/solver-mat-0906/golf-ball-doformable-wall/75_4_A.bin,3
hypre,41,0.084211,"0.0944569
",/u/1/chenyang/matrix_resource/solver-mat-0906/golf-ball-doformable-wall/75_4_A.bin,3
hypre,46,0.084391,"0.0843418
",/u/1/chenyang/matrix_resource/solver-mat-0906/golf-ball-doformable-wall/75_4_A.bin,3
hypre,51,0.084759,"0.0849261
",/u/1/chenyang/matrix_resource/solver-mat-0906/golf-ball-doformable-wall/75_4_A.bin,3
hypre,56,0.084244,"0.0842094
",/u/1/chenyang/matrix_resource/solver-mat-0906/golf-ball-doformable-wall/75_4_A.bin,3
hypre,61,0.084462,"0.0844512
",/u/1/chenyang/matrix_resource/solver-mat-0906/golf-ball-doformable-wall/75_4_A.bin,3
hypre,66,0.08403,"0.119266
",/u/1/chenyang/matrix_resource/solver-mat-0906/golf-ball-doformable-wall/75_4_A.bin,3
hypre,71,0.084218,"0.0964959
",/u/1/chenyang/matrix_resource/solver-mat-0906/golf-ball-doformable-wall/75_4_A.bin,3
hypre,76,0.084753,"0.115213
",/u/1/chenyang/matrix_resource/solver-mat-0906/golf-ball-doformable-wall/75_4_A.bin,3
hypre,81,0.084406,"0.0843653
",/u/1/chenyang/matrix_resource/solver-mat-0906/golf-ball-doformable-wall/75_4_A.bin,3
hypre,86,0.085819,"0.0859001
",/u/1/chenyang/matrix_resource/solver-mat-0906/golf-ball-doformable-wall/75_4_A.bin,3
hypre,91,0.084185,"0.0952049
",/u/1/chenyang/matrix_resource/solver-mat-0906/golf-ball-doformable-wall/75_4_A.bin,3
hypre,96,0.084858,"0.149362
",/u/1/chenyang/matrix_resource/solver-mat-0906/golf-ball-doformable-wall/75_4_A.bin,3
hypre,1,0.084658,"0.0847204
",/u/1/chenyang/matrix_resource/solver-mat-0906/golf-ball-doformable-wall/75_4_A.bin,4
hypre,6,0.08452,"0.0844849
",/u/1/chenyang/matrix_resource/solver-mat-0906/golf-ball-doformable-wall/75_4_A.bin,4
hypre,11,0.084079,"0.0920594
",/u/1/chenyang/matrix_resource/solver-mat-0906/golf-ball-doformable-wall/75_4_A.bin,4
hypre,16,0.086743,"0.0996661
",/u/1/chenyang/matrix_resource/solver-mat-0906/golf-ball-doformable-wall/75_4_A.bin,4
hypre,21,0.084816,"0.115771
",/u/1/chenyang/matrix_resource/solver-mat-0906/golf-ball-doformable-wall/75_4_A.bin,4
hypre,26,0.084822,"0.0847869
",/u/1/chenyang/matrix_resource/solver-mat-0906/golf-ball-doformable-wall/75_4_A.bin,4
hypre,31,0.085729,"0.12937
",/u/1/chenyang/matrix_resource/solver-mat-0906/golf-ball-doformable-wall/75_4_A.bin,4
hypre,36,0.089764,"0.143638
",/u/1/chenyang/matrix_resource/solver-mat-0906/golf-ball-doformable-wall/75_4_A.bin,4
hypre,41,0.084865,"0.084857
",/u/1/chenyang/matrix_resource/solver-mat-0906/golf-ball-doformable-wall/75_4_A.bin,4
hypre,46,0.085032,"0.0850662
",/u/1/chenyang/matrix_resource/solver-mat-0906/golf-ball-doformable-wall/75_4_A.bin,4
hypre,51,0.084446,"0.0845442
",/u/1/chenyang/matrix_resource/solver-mat-0906/golf-ball-doformable-wall/75_4_A.bin,4
hypre,56,0.086298,"0.137356
",/u/1/chenyang/matrix_resource/solver-mat-0906/golf-ball-doformable-wall/75_4_A.bin,4
hypre,61,0.085023,"0.101199
",/u/1/chenyang/matrix_resource/solver-mat-0906/golf-ball-doformable-wall/75_4_A.bin,4
hypre,66,0.084997,"0.0959934
",/u/1/chenyang/matrix_resource/solver-mat-0906/golf-ball-doformable-wall/75_4_A.bin,4
hypre,71,0.085347,"0.137434
",/u/1/chenyang/matrix_resource/solver-mat-0906/golf-ball-doformable-wall/75_4_A.bin,4
hypre,76,0.085181,"0.100287
",/u/1/chenyang/matrix_resource/solver-mat-0906/golf-ball-doformable-wall/75_4_A.bin,4
hypre,81,0.086578,"0.12991
",/u/1/chenyang/matrix_resource/solver-mat-0906/golf-ball-doformable-wall/75_4_A.bin,4
hypre,86,0.08452,"0.153498
",/u/1/chenyang/matrix_resource/solver-mat-0906/golf-ball-doformable-wall/75_4_A.bin,4
hypre,91,0.085082,"0.0931526
",/u/1/chenyang/matrix_resource/solver-mat-0906/golf-ball-doformable-wall/75_4_A.bin,4
hypre,96,0.086366,"0.135559
",/u/1/chenyang/matrix_resource/solver-mat-0906/golf-ball-doformable-wall/75_4_A.bin,4
